date	groupes	genre	renouveau	statut	mois	duree	ministre	total
2017-08-01	LR	H	nouveaux	reponse	1	2	Ministère des armées	1
2017-08-01	LR	H	nouveaux	reponse	2	3	Ministère de l'agriculture et de l'alimentation	1
2017-08-01	LR	H	nouveaux	reponse	2	3	Ministère de l'intérieur	1
2017-08-01	LR	H	nouveaux	reponse	2	3	Ministère des armées	1
2017-08-01	LR	H	nouveaux	reponse	5	3-6	Ministère de l'éducation nationale	1
2017-08-01	LR	H	nouveaux	reponse	3	3-6	Ministère de l'intérieur	2
2017-08-01	LR	H	nouveaux	reponse	4	3-6	Ministère des solidarités et de la santé	1
2017-08-01	LR	H	nouveaux	reponse	7	6-12	Ministère de l'enseignement supérieur, de la recherche et de l'innovation	2
2017-08-01	LR	H	nouveaux	reponse	6	6-12	Ministère de l'intérieur	1
2017-08-01	LR	H	nouveaux	reponse	6	6-12	Ministère des solidarités et de la santé	2
2017-08-01	LREM	F	anciens	attente	7	6-12	Ministère de l'éducation nationale	1
2017-08-01	LREM	F	anciens	attente	7	6-12	Premier ministre, des personnes handicapées	1
2017-08-01	LREM	F	nouveaux	attente	7	6-12	Ministère de l'action et des comptes publics	1
2017-08-01	LREM	F	nouveaux	attente	7	6-12	Ministère de l'intérieur	1
2017-08-01	LREM	F	nouveaux	attente	7	6-12	Premier ministre, du numérique	1
2017-08-01	LREM	F	nouveaux	reponse	0	1	Ministère de l'agriculture et de l'alimentation	1
2017-08-01	LREM	F	nouveaux	reponse	2	3	Ministère de l'Europe et des affaires étrangères	1
2017-08-01	LREM	F	nouveaux	reponse	2	3	Ministère de la transition écologique et solidaire	2
2017-08-01	LREM	F	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2017-08-01	LREM	F	nouveaux	reponse	3	3-6	Ministère de l'action et des comptes publics	2
2017-08-01	LREM	F	nouveaux	reponse	4	3-6	Ministère de la transition écologique et solidaire	1
2017-08-01	LREM	F	nouveaux	reponse	3	3-6	Ministère de la transition écologique et solidaire, des transports	1
2017-08-01	LREM	F	nouveaux	reponse	4	3-6	Ministère des solidarités et de la santé	2
2017-08-01	LREM	F	nouveaux	reponse	3	3-6	Premier ministre, des personnes handicapées	3
2017-08-01	LREM	H	anciens	attente	7	6-12	Ministère de la cohésion des territoires	1
2017-08-01	LREM	H	anciens	attente	7	6-12	Ministère des sports	1
2017-08-01	LREM	H	anciens	reponse	0	1	Ministère de l'agriculture et de l'alimentation	1
2017-08-01	LREM	H	anciens	reponse	1	2	Ministère des solidarités et de la santé	1
2017-08-01	LREM	H	anciens	reponse	2	3	Ministère de l'intérieur	1
2017-08-01	LREM	H	anciens	reponse	2	3	Ministère de la transition écologique et solidaire	2
2017-08-01	LREM	H	anciens	reponse	2	3	Ministère du travail	1
2017-08-01	LREM	H	anciens	reponse	3	3-6	Ministère de la culture	1
2017-08-01	LREM	H	anciens	reponse	4	3-6	Ministère des solidarités et de la santé	2
2017-08-01	LREM	H	anciens	reponse	7	6-12	Ministère de la cohésion des territoires	1
2017-08-01	LREM	H	nouveaux	attente	7	6-12	Ministère de l'action et des comptes publics	1
2017-08-01	LREM	H	nouveaux	attente	7	6-12	Ministère de l'intérieur	1
2017-08-01	LREM	H	nouveaux	reponse	0	1	Ministère des solidarités et de la santé	1
2017-08-01	LREM	H	nouveaux	reponse	1	2	Ministère des solidarités et de la santé	1
2017-08-01	LREM	H	nouveaux	reponse	2	3	Ministère de l'agriculture et de l'alimentation	1
2017-08-01	LREM	H	nouveaux	reponse	2	3	Ministère de la transition écologique et solidaire, des transports	1
2017-08-01	LREM	H	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	3
2017-08-01	LREM	H	nouveaux	reponse	2	3	Ministère du travail	1
2017-08-01	LREM	H	nouveaux	reponse	4	3-6	Ministère de l'action et des comptes publics	1
2017-08-01	LREM	H	nouveaux	reponse	3	3-6	Ministère de l'éducation nationale	1
2017-08-01	LREM	H	nouveaux	reponse	3	3-6	Ministère de la culture	1
2017-08-01	LREM	H	nouveaux	reponse	3	3-6	Ministère de la transition écologique et solidaire	2
2017-08-01	LREM	H	nouveaux	reponse	3	3-6	Ministère de la transition écologique et solidaire, des transports	1
2017-08-01	LREM	H	nouveaux	reponse	3	3-6	Ministère des solidarités et de la santé	2
2017-08-01	LREM	H	nouveaux	reponse	6	6-12	Premier ministre, des personnes handicapées	1
2017-08-01	MODEM	F	nouveaux	reponse	1	2	Ministère de l'Europe et des affaires étrangères	3
2017-08-01	MODEM	F	nouveaux	reponse	5	3-6	Ministère de l'économie et des finances	1
2017-08-01	MODEM	F	nouveaux	reponse	3	3-6	Ministère des solidarités et de la santé	1
2017-08-01	MODEM	F	nouveaux	reponse	5	3-6	Premier ministre, du numérique	1
2017-08-01	MODEM	F	nouveaux	reponse	6	6-12	Ministère des solidarités et de la santé	1
2017-08-01	MODEM	F	nouveaux	reponse	6	6-12	Premier ministre, des personnes handicapées	1
2017-08-01	NG	F	anciens	attente	7	6-12	Ministère de l'économie et des finances	1
2017-08-01	NG	H	anciens	reponse	2	3	Ministère de l'action et des comptes publics	1
2017-08-01	NG	H	anciens	reponse	2	3	Ministère des solidarités et de la santé	1
2017-08-01	NG	H	anciens	reponse	5	3-6	Ministère de l'économie et des finances	1
2017-08-01	NG	H	anciens	reponse	6	6-12	Ministère de la cohésion des territoires	1
2017-08-01	NG	H	nouveaux	attente	7	6-12	Ministère de l'Europe et des affaires étrangères	1
2017-08-01	NI	H	anciens	retrait	0	1	Ministère de l'intérieur	1
2017-08-01	NI	H	anciens	retrait	0	1	Ministère des solidarités et de la santé	1
2017-08-01	NI	H	anciens	retrait	0	1	Premier ministre, de l'égalité entre les femmes et les hommes	1
2017-08-01	NI	H	nouveaux	attente	7	6-12	Ministère de l'intérieur	3
2017-08-01	NI	H	nouveaux	attente	7	6-12	Ministère des solidarités et de la santé	2
2017-08-01	NI	H	nouveaux	reponse	1	2	Ministère de l'intérieur	1
2017-08-01	NI	H	nouveaux	reponse	2	3	Ministère de l'économie et des finances	2
2017-08-01	NI	H	nouveaux	reponse	2	3	Ministère de l'Europe et des affaires étrangères	1
2017-08-01	NI	H	nouveaux	reponse	2	3	Ministère de la transition écologique et solidaire	1
2017-08-01	NI	H	nouveaux	reponse	2	3	Premier ministre	1
2017-08-01	NI	H	nouveaux	reponse	4	3-6	Ministère de l'économie et des finances	1
2017-08-01	NI	H	nouveaux	reponse	4	3-6	Ministère de l'intérieur	1
2017-08-01	NI	H	nouveaux	reponse	6	6-12	Ministère de la cohésion des territoires	1
2017-08-01	NI	H	nouveaux	reponse	8	6-12	Ministère des solidarités et de la santé	1
2017-08-08	GDR	H	anciens	attente	7	6-12	Ministère des solidarités et de la santé	2
2017-08-08	GDR	H	anciens	reponse	1	2	Ministère des solidarités et de la santé	1
2017-08-08	GDR	H	anciens	reponse	1	2	Ministère du travail	1
2017-08-08	GDR	H	anciens	reponse	6	6-12	Ministère de l'action et des comptes publics	1
2017-08-08	GDR	H	anciens	reponse	6	6-12	Ministère de l'économie et des finances	1
2017-08-08	GDR	H	anciens	reponse	6	6-12	Ministère de l'intérieur	2
2017-08-08	GDR	H	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	1
2017-08-08	GDR	H	nouveaux	reponse	5	3-6	Ministère de l'intérieur	1
2017-08-08	GDR	H	nouveaux	reponse	3	3-6	Ministère du travail	1
2017-08-08	LC	F	anciens	reponse	3	3-6	Ministère des solidarités et de la santé	1
2017-08-08	LC	F	nouveaux	reponse	0	1	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	LC	F	nouveaux	reponse	1	2	Ministère du travail	1
2017-08-08	LC	H	anciens	attente	7	6-12	Ministère de l'économie et des finances	1
2017-08-08	LC	H	anciens	attente	7	6-12	Ministère de la cohésion des territoires	2
2017-08-08	LC	H	anciens	attente	7	6-12	Ministère des solidarités et de la santé	1
2017-08-08	LC	H	anciens	reponse	0	1	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	LC	H	anciens	reponse	4	3-6	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	LC	H	anciens	reponse	3	3-6	Ministère de l'économie et des finances	1
2017-08-08	LC	H	anciens	reponse	3	3-6	Ministère de l'Europe et des affaires étrangères	1
2017-08-08	LC	H	anciens	reponse	5	3-6	Ministère de la cohésion des territoires	1
2017-08-08	LC	H	anciens	reponse	7	6-12	Ministère de l'éducation nationale	1
2017-08-08	LC	H	nouveaux	attente	7	6-12	Ministère de l'action et des comptes publics	1
2017-08-08	LC	H	nouveaux	attente	7	6-12	Ministère des solidarités et de la santé	1
2017-08-08	LC	H	nouveaux	reponse	0	1	Ministère des solidarités et de la santé	1
2017-08-08	LC	H	nouveaux	reponse	2	3	Ministère de la culture	1
2017-08-08	LFI	F	nouveaux	reponse	2	3	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	LFI	H	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2017-08-08	LR	F	anciens	attente	7	6-12	Ministère des solidarités et de la santé	1
2017-08-08	LR	F	anciens	attente	7	6-12	Premier ministre, du numérique	1
2017-08-08	LR	F	anciens	reponse	1	2	Ministère de l'agriculture et de l'alimentation	6
2017-08-08	LR	F	anciens	reponse	2	3	Ministère de l'agriculture et de l'alimentation	3
2017-08-08	LR	F	anciens	reponse	2	3	Ministère des solidarités et de la santé	1
2017-08-08	LR	F	anciens	reponse	3	3-6	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	LR	F	anciens	reponse	6	6-12	Ministère de l'économie et des finances	1
2017-08-08	LR	F	nouveaux	attente	7	6-12	Ministère des solidarités et de la santé	1
2017-08-08	LR	F	nouveaux	reponse	0	1	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	LR	F	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	LR	F	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2017-08-08	LR	F	nouveaux	reponse	3	3-6	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	LR	F	nouveaux	reponse	3	3-6	Ministère de l'Europe et des affaires étrangères, des affaires européennes	1
2017-08-08	LR	F	nouveaux	reponse	3	3-6	Ministère de la justice	1
2017-08-08	LR	F	nouveaux	reponse	4	3-6	Ministère de la transition écologique et solidaire, des transports	1
2017-08-08	LR	F	nouveaux	reponse	4	3-6	Ministère des solidarités et de la santé	1
2017-08-08	LR	H	anciens	attente	7	6-12	Ministère de l'économie et des finances	2
2017-08-08	LR	H	anciens	attente	7	6-12	Ministère de l'intérieur	1
2017-08-08	LR	H	anciens	attente	7	6-12	Ministère des solidarités et de la santé	4
2017-08-08	LR	H	anciens	attente	7	6-12	Premier ministre, du numérique	1
2017-08-08	LR	H	anciens	reponse	0	1	Ministère de la justice	1
2017-08-08	LR	H	anciens	reponse	0	1	Ministère des solidarités et de la santé	2
2017-08-08	LR	H	anciens	reponse	1	2	Ministère des armées	1
2017-08-08	LR	H	anciens	reponse	1	2	Ministère des solidarités et de la santé	2
2017-08-08	LR	H	anciens	reponse	2	3	Ministère de l'agriculture et de l'alimentation	4
2017-08-08	LR	H	anciens	reponse	2	3	Ministère de l'éducation nationale	1
2017-08-08	LR	H	anciens	reponse	2	3	Ministère de la transition écologique et solidaire, des transports	1
2017-08-08	LR	H	anciens	reponse	4	3-6	Ministère de l'action et des comptes publics	3
2017-08-08	LR	H	anciens	reponse	5	3-6	Ministère de l'économie et des finances	2
2017-08-08	LR	H	anciens	reponse	3	3-6	Ministère de l'éducation nationale	1
2017-08-08	LR	H	anciens	reponse	3	3-6	Ministère de l'intérieur	2
2017-08-08	LR	H	anciens	reponse	4	3-6	Ministère de la cohésion des territoires	1
2017-08-08	LR	H	anciens	reponse	3	3-6	Ministère des solidarités et de la santé	1
2017-08-08	LR	H	anciens	reponse	6	6-12	Ministère de l'enseignement supérieur, de la recherche et de l'innovation	1
2017-08-08	LR	H	anciens	reponse	6	6-12	Ministère du travail	1
2017-08-08	LR	H	anciens	retrait	7	6-12	Ministère des solidarités et de la santé	1
2017-08-08	LR	H	nouveaux	attente	7	6-12	Ministère de l'éducation nationale	1
2017-08-08	LR	H	nouveaux	attente	7	6-12	Ministère de l'intérieur	1
2017-08-08	LR	H	nouveaux	attente	7	6-12	Ministère des solidarités et de la santé	1
2017-08-08	LR	H	nouveaux	attente	7	6-12	Ministère du travail	1
2017-08-08	LR	H	nouveaux	reponse	0	1	Ministère des solidarités et de la santé	1
2017-08-08	LR	H	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	LR	H	nouveaux	reponse	1	2	Ministère des solidarités et de la santé	1
2017-08-08	LR	H	nouveaux	reponse	1	2	Premier ministre	1
2017-08-08	LR	H	nouveaux	reponse	2	3	Ministère de l'action et des comptes publics	2
2017-08-08	LR	H	nouveaux	reponse	2	3	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	LR	H	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2017-08-08	LR	H	nouveaux	reponse	4	3-6	Ministère de l'économie et des finances	1
2017-08-08	LR	H	nouveaux	reponse	3	3-6	Ministère de la transition écologique et solidaire	1
2017-08-08	LR	H	nouveaux	reponse	3	3-6	Ministère des solidarités et de la santé	2
2017-08-08	LR	H	nouveaux	reponse	6	6-12	Ministère de l'éducation nationale	1
2017-08-08	LR	H	nouveaux	reponse	7	6-12	Ministère de l'intérieur	1
2017-08-08	LREM	F	nouveaux	attente	7	6-12	Ministère de l'économie et des finances	3
2017-08-08	LREM	F	nouveaux	attente	7	6-12	Premier ministre, des personnes handicapées	1
2017-08-08	LREM	F	nouveaux	attente	7	6-12	Premier ministre, du numérique	2
2017-08-08	LREM	F	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	2
2017-08-08	LREM	F	nouveaux	reponse	1	2	Ministère de l'Europe et des affaires étrangères	1
2017-08-08	LREM	F	nouveaux	reponse	1	2	Ministère des solidarités et de la santé	1
2017-08-08	LREM	F	nouveaux	reponse	2	3	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	LREM	F	nouveaux	reponse	2	3	Ministère de l'économie et des finances	1
2017-08-08	LREM	F	nouveaux	reponse	2	3	Ministère de la transition écologique et solidaire	1
2017-08-08	LREM	F	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2017-08-08	LREM	F	nouveaux	reponse	3	3-6	Ministère de l'agriculture et de l'alimentation	3
2017-08-08	LREM	F	nouveaux	reponse	3	3-6	Ministère de l'éducation nationale	2
2017-08-08	LREM	F	nouveaux	reponse	3	3-6	Ministère de l'intérieur	1
2017-08-08	LREM	F	nouveaux	reponse	4	3-6	Ministère de la cohésion des territoires	1
2017-08-08	LREM	F	nouveaux	reponse	3	3-6	Ministère de la culture	2
2017-08-08	LREM	F	nouveaux	reponse	3	3-6	Ministère de la transition écologique et solidaire	2
2017-08-08	LREM	F	nouveaux	reponse	3	3-6	Ministère des solidarités et de la santé	2
2017-08-08	LREM	F	nouveaux	reponse	6	6-12	Premier ministre, des personnes handicapées	1
2017-08-08	LREM	H	anciens	attente	7	6-12	Ministère de l'éducation nationale	1
2017-08-08	LREM	H	anciens	attente	7	6-12	Ministère de l'intérieur	1
2017-08-08	LREM	H	anciens	reponse	2	3	Ministère de la justice	1
2017-08-08	LREM	H	anciens	reponse	2	3	Ministère des solidarités et de la santé	2
2017-08-08	LREM	H	anciens	reponse	2	3	Premier ministre, des personnes handicapées	1
2017-08-08	LREM	H	anciens	reponse	4	3-6	Ministère de l'économie et des finances	2
2017-08-08	LREM	H	anciens	reponse	3	3-6	Ministère de l'Europe et des affaires étrangères	1
2017-08-08	LREM	H	anciens	reponse	3	3-6	Ministère de la justice	1
2017-08-08	LREM	H	anciens	reponse	4	3-6	Ministère de la transition écologique et solidaire	2
2017-08-08	LREM	H	anciens	reponse	4	3-6	Ministère des solidarités et de la santé	2
2017-08-08	LREM	H	anciens	reponse	3	3-6	Ministère des sports	1
2017-08-08	LREM	H	anciens	reponse	6	6-12	Ministère de l'enseignement supérieur, de la recherche et de l'innovation	1
2017-08-08	LREM	H	anciens	reponse	6	6-12	Ministère de la culture	1
2017-08-08	LREM	H	anciens	reponse	6	6-12	Ministère des solidarités et de la santé	1
2017-08-08	LREM	H	nouveaux	attente	7	6-12	Ministère de l'action et des comptes publics	1
2017-08-08	LREM	H	nouveaux	attente	7	6-12	Ministère de l'intérieur	1
2017-08-08	LREM	H	nouveaux	attente	7	6-12	Premier ministre, du numérique	1
2017-08-08	LREM	H	nouveaux	reponse	0	1	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	LREM	H	nouveaux	reponse	1	2	Ministère des armées	1
2017-08-08	LREM	H	nouveaux	reponse	2	3	Ministère de l'agriculture et de l'alimentation	2
2017-08-08	LREM	H	nouveaux	reponse	2	3	Ministère de l'économie et des finances	1
2017-08-08	LREM	H	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2017-08-08	LREM	H	nouveaux	reponse	2	3	Ministère des sports	1
2017-08-08	LREM	H	nouveaux	reponse	3	3-6	Ministère de l'Europe et des affaires étrangères, des affaires européennes	1
2017-08-08	LREM	H	nouveaux	reponse	5	3-6	Ministère de l'intérieur	1
2017-08-08	LREM	H	nouveaux	reponse	3	3-6	Ministère des solidarités et de la santé	1
2017-08-08	LREM	H	nouveaux	reponse	3	3-6	Ministère du travail	2
2017-08-08	LREM	H	nouveaux	reponse	6	6-12	Ministère de l'enseignement supérieur, de la recherche et de l'innovation	1
2017-08-08	MODEM	F	nouveaux	attente	7	6-12	Ministère de l'Europe et des affaires étrangères	1
2017-08-08	MODEM	F	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2017-08-08	MODEM	H	nouveaux	reponse	2	3	Ministère de l'économie et des finances	1
2017-08-08	MODEM	H	nouveaux	reponse	3	3-6	Ministère de l'enseignement supérieur, de la recherche et de l'innovation	1
2017-08-08	MODEM	H	nouveaux	reponse	3	3-6	Ministère de l'intérieur	1
2017-08-08	MODEM	H	nouveaux	retrait	2	3	Ministère de l'intérieur	1
2017-08-08	NG	F	anciens	attente	7	6-12	Ministère de l'action et des comptes publics	1
2017-08-08	NG	F	anciens	attente	7	6-12	Ministère de l'éducation nationale	1
2017-08-08	NG	F	anciens	attente	7	6-12	Ministère de la transition écologique et solidaire	1
2017-08-08	NG	F	anciens	attente	7	6-12	Ministère de la transition écologique et solidaire, des transports	1
2017-08-08	NG	F	anciens	attente	7	6-12	Ministère des solidarités et de la santé	1
2017-08-08	NG	F	anciens	reponse	4	3-6	Ministère de l'action et des comptes publics	1
2017-08-08	NG	F	anciens	reponse	3	3-6	Ministère de l'agriculture et de l'alimentation	2
2017-08-08	NG	H	anciens	attente	7	6-12	Ministère de la justice	1
2017-08-08	NG	H	anciens	reponse	1	2	Ministère de l'agriculture et de l'alimentation	2
2017-08-08	NG	H	anciens	reponse	2	3	Ministère de l'agriculture et de l'alimentation	1
2017-08-08	NG	H	anciens	reponse	3	3-6	Ministère de la transition écologique et solidaire, des transports	1
2017-08-08	NG	H	anciens	reponse	4	3-6	Ministère des solidarités et de la santé	1
2017-08-08	NG	H	anciens	reponse	7	6-12	Ministère de l'action et des comptes publics	1
2017-08-08	NG	H	anciens	reponse	6	6-12	Ministère de la culture	1
2017-08-08	NI	F	anciens	reponse	5	3-6	Ministère de l'économie et des finances	1
